mlb_ID,seasons_bat,career_PA,avg_offense,total_bat_war,peak_bat_war,seasons_pitch,career_GS,avg_era_plus,total_pitch_war,peak_pitch_war,hof_indicator
110348,4,48,-0.95,-0.35000000000000003,0,4,13,87.06490093240095,-0.19,0.63,0
110349,15,9736,15.013333333333332,64.17999999999999,7.07,0,0,0,0,0,1
110350,17,4699,0.676470588235294,11.08,2.4,0,0,0,0,0,0
110351,14,621,-0.24375000000000002,-0.5599999999999999,0.31,14,285,94.85208204714586,21.53,4.92,0
110352,7,569,-2.2142857142857144,-1.81,0.26,0,0,0,0,0,0
110353,7,688,-2.0142857142857142,-2.13,0.65,0,0,0,0,0,0
110354,1,6,-1.1,-0.23,-0.23,0,0,0,0,0,0
110355,7,1690,-0.8727272727272729,1.9700000000000002,2.58,0,0,0,0,0,0
110356,13,4799,-5.076923076923077,1.13,2.65,0,0,0,0,0,0
110357,6,629,-3.3333333333333335,-1.22,0.22,0,0,0,0,0,0
110358,14,48,-0.006249999999999995,-0.02000000000000001,0.09,14,1,123.21920915184302,13.06,3.73,0
110359,15,775,-1.3333333333333333,-2.65,0.16,15,343,100.45353683918525,28.29,5.87,0
110360,10,1790,-3.7700000000000005,0.86,1.8,0,0,0,0,0,0
110361,1,269,-7,-0.54,-0.54,0,0,0,0,0,0
110362,7,1,-0.0125,-0.01,0,7,0,101.82869759570495,4.36,1.42,0
110363,2,19,-0.65,-0.17,-0.03,2,4,74.30392156862746,-0.97,-0.18,0
110364,2,5,0.25,0.05,0.1,2,1,126.875,0.08,0.11,0
110365,3,424,-2.2600000000000002,-0.98,-0.01,3,106,98.44557131152708,0.17000000000000004,1.36,0
110366,1,8,-2.4,-0.13,-0.13,0,0,0,0,0,0
110367,1,1,-0.3,0,0,0,0,0,0,0,0
110368,4,11,0.15000000000000002,0.06,0.09,4,0,128.76404366243077,0.84,0.84,0
110369,2,169,-5.5,-1.1,-0.42,0,0,0,0,0,0
110370,5,1304,-1.7714285714285716,1.2,1.02,0,0,0,0,0,0
110371,5,1070,-8.34,-1.36,0.07,0,0,0,0,0,0
110372,4,717,-2.025,3.0500000000000003,2.16,0,0,0,0,0,0
110373,1,356,-15.1,-1.61,-1.61,0,0,0,0,0,0
110374,1,0,0,0,0,1,0,144.6,0.05,0.05,0
110375,3,158,-3.533333333333333,-1.01,-0.18,0,0,0,0,0,0
110376,11,1567,-2.6272727272727274,0.95,1.18,0,0,0,0,0,0
110377,4,0,0,0,0,4,70,84.17145483193278,1.75,3.18,0
110378,2,29,-2,-0.33,-0.11,0,0,0,0,0,0
110379,10,0,0,0,0,10,104,93.15644401197783,4.2,2.77,0
110380,10,784,0.010000000000000054,-0.12000000000000016,0.69,10,261,101.08357735949023,15.84,4.45,0
110381,1,4,-0.3,-0.03,-0.03,0,0,0,0,0,0
110382,4,800,-8.35,0.22999999999999998,0.47,0,0,0,0,0,0
110383,15,6278,0.9624999999999998,18.19,6.73,0,0,0,0,0,0
110384,2,0,0,0,0,2,0,85.79305555555555,0.07,0.04,0
110385,18,7102,-6.4263157894736835,16.5,3.36,0,0,0,0,0,0
110386,2,2,-0.15000000000000002,-0.04,-0.02,2,0,70.2982142857143,-0.32,-0.01,0
110387,1,101,-5.4,-0.17,-0.17,0,0,0,0,0,0
110388,3,0,0,0,0,3,0,124.49107142857143,2.11,2,0
110389,18,6316,-0.15555555555555556,22.79,3.46,0,0,0,0,0,0
110390,4,22,0.025,0,0.02,4,8,82.07516025641024,0.30999999999999994,0.41,0
110391,1,2,-0.3,-0.03,-0.03,1,1,75.7666666666667,0.05,0.05,0
110392,6,296,-2.733333333333333,-0.73,0.06,0,0,0,0,0,0
110393,2,296,-5.7,-0.99,-0.15,0,0,0,0,0,0
110394,5,683,-1.0666666666666667,1.61,1.78,0,0,0,0,0,0
110395,7,1217,0.975,3.5500000000000003,1.83,0,0,0,0,0,0
110396,13,7221,23.364285714285717,51.62,6.9,0,0,0,0,0,1
110397,11,495,1.190909090909091,1.33,0.54,11,261,97.18081883806794,12.459999999999999,5.18,0
110398,11,5344,9.453846153846154,28.43,7.12,0,0,0,0,0,0
110399,4,223,0.30000000000000004,-0.14,0.02,0,0,0,0,0,0
110400,1,2,-0.4,-0.04,-0.04,1,0,133.65,0.12,0.12,0
110401,10,951,-2.2399999999999998,1.02,0.67,0,0,0,0,0,0
110402,8,34,-0.34444444444444444,-0.33,0,8,14,109.51382918063602,-1.28,1.24,0
110403,8,76,0.3,0.27,0.25,8,28,93.60063087358296,-1.44,0.68,0
110404,2,53,-2.05,-0.4,-0.07,2,14,77.1627155172414,-1.6300000000000001,0.2,0
110405,1,10,0.3,0.03,0.03,1,4,50.428125,-1.13,-1.13,0
110406,9,450,-0.9199999999999999,-1.1,0.19,9,140,111.5219302658694,14.4,5.11,0
110407,1,3,-0.8,-0.07,-0.07,0,0,0,0,0,0
110408,1,6,-0.5,-0.03,-0.03,0,0,0,0,0,0
110409,2,2,-0.09999999999999999,-0.03,0,2,0,98.60354978354978,0.25999999999999995,0.41,0
110410,11,3095,-1.5933333333333333,8.56,3.38,0,0,0,0,0,0
110411,3,460,-8.9,-0.2400000000000001,0.85,0,0,0,0,0,0
110412,3,1370,3.533333333333333,3.98,3.03,0,0,0,0,0,0
110413,3,0,0,0,0,3,0,96.05,0.27,0.6,0
110414,2,426,-7.433333333333334,-1.45,0.26,0,0,0,0,0,0
110415,5,223,-1.02,-0.52,0.45,5,86,75.97143743005314,0.5000000000000002,4.79,0
110416,1,35,-0.4,-0.17,-0.17,0,0,0,0,0,0
110417,1,171,-2.6,0.32,0.32,0,0,0,0,0,0
110418,2,86,-0.7000000000000001,-0.17,-0.01,2,26,79.66599304650154,0.21999999999999997,0.85,0
110419,14,3708,2.692857142857143,13.19,3.17,0,0,0,0,0,0
110420,1,6,1.3,0.16,0.16,1,0,49.5,-0.13,-0.13,0
110421,5,0,0,0,0,5,3,83.25274650349652,-0.85,0.05,0
110422,3,101,-1.275,-0.56,0.05,3,40,77.7100209249539,2.93,3.04,0
110423,1,4,-0.4,-0.03,-0.03,0,0,0,0,0,0
110424,3,25,-0.06666666666666665,-0.03,0.13,3,6,196.21,0.39,0.35,0
110425,2,422,-12.149999999999999,-0.9900000000000001,0.13,0,0,0,0,0,0
110426,6,45,-0.3,-0.19,0.04,6,9,64.28711257309939,-0.37,0.33,0
110427,14,5895,2.30625,19.57,6.29,0,0,0,0,0,0
110428,2,391,-3.25,1.54,1.56,0,0,0,0,0,0
110429,3,168,-3.533333333333333,-0.75,-0.1,0,0,0,0,0,0
110430,10,663,1.22,1.36,0.61,10,198,94.58522681876175,8.84,3.06,0
110431,9,725,1.2666666666666666,1.24,0.58,9,208,106.98988739047195,29.56,8.99,0
110432,15,9431,32.68666666666667,79.92,8.19,0,0,0,0,0,1
110433,2,155,-1.2000000000000002,0,0.1,0,0,0,0,0,0
110434,16,544,-0.4842105263157894,-1.23,0.11,16,327,105.46104406997193,23.92,6.4,0
110435,2,72,-2.2,-0.47,-0.12,2,25,113.27291666666665,2.7,2.15,0
110436,1,8,-1.9,-0.18,-0.18,0,0,0,0,0,0
110437,1,1,-0.2,-0.02,-0.02,1,0,56.9,-0.07,-0.07,0
110438,9,0,0,0,0,9,59,90.66724884146761,-0.57,0.93,0
110439,3,35,0.4750000000000001,0.24,0.38,3,6,81.94147783251232,-1.27,0.3,0
110440,5,727,-5.716666666666668,-0.9700000000000001,0.47,0,0,0,0,0,0
110441,3,114,1.7333333333333334,0.5,0.35,3,46,104.11159375745585,4.74,3.74,0
110442,3,139,-2.2666666666666666,-0.54,-0.16,0,0,0,0,0,0
110443,1,9,-1.7,-0.14,-0.14,0,0,0,0,0,0
110444,2,46,0.39999999999999997,0.060000000000000005,0.05,2,12,94.5921052631579,1.4300000000000002,1.55,0
110445,3,0,0,0,0,3,8,66.2529487179487,-1.46,0.63,0
110446,1,3,-0.5,-0.05,-0.05,1,1,68,-0.09,-0.09,0
110447,7,1126,0.4571428571428572,2.44,1.78,0,0,0,0,0,0
110448,1,4,0.9,0.07,0.07,1,1,91.64,-0.05,-0.05,0
110449,14,4212,4.90625,27.19,4.83,0,0,0,0,0,0
110450,8,5,0.3125,0.25,0.19,8,0,107.47817540646489,2.44,1.35,0
110451,17,7043,3.9000000000000004,28.76,4.84,0,0,0,0,0,0
110452,2,11,-0.15,-0.05,0,2,2,88.20535714285715,0.16,0.23,0
110453,11,409,0.09999999999999998,0.18999999999999992,0.71,11,117,81.82755828206638,-2.13,3.16,0
110454,11,3206,-4.9818181818181815,8.9,2.07,1,0,64.6,-0.02,-0.02,0
110455,1,3,0.1,0.01,0.01,1,0,51.6285714285714,-0.22,-0.22,0
110456,22,11092,0.5777777777777777,38.78,4.33,0,0,0,0,0,1
110457,15,56,-0.13333333333333333,-0.25,0.14,15,5,104.0531056805075,7.01,3.99,0
110458,2,115,-1.05,0.32,0.2,0,0,0,0,0,0
110459,6,2353,-0.72,6.46,3.07,0,0,0,0,0,0
110460,2,6,-0.1,-0.020000000000000004,0.03,2,6,56.14125,-0.8899999999999999,-0.19,0
110461,6,813,-1.4555555555555555,-1.05,0.1,6,204,103.56132500723558,2.1100000000000003,5.7,0
110462,1,0,0,0,0,1,0,72.15,-0.18,-0.18,0
110463,1,4,-0.8,-0.07,-0.07,1,0,54.65,-0.16,-0.16,0
110464,1,7,-0.24999999999999997,-0.05,0.02,1,2,52.620000000000005,-0.62,-0.31,0
110465,1,57,-5.2,-0.61,-0.61,0,0,0,0,0,0
110466,3,158,-2.9000000000000004,-0.19,0.23,0,0,0,0,0,0
110467,1,26,0,-0.1,-0.1,0,0,0,0,0,0
110468,3,352,-2.3333333333333335,-1.3,0.51,0,0,0,0,0,0
110469,7,276,-1.2,-0.47000000000000003,0.79,0,0,0,0,0,0
110470,1,2,-0.3,-0.04,-0.04,1,0,81.65,-0.19,-0.19,0
110471,9,2690,-2.35,7.21,2.68,0,0,0,0,0,0
110472,13,2692,-2.0466666666666664,7.91,2.75,0,0,0,0,0,0
110473,2,384,-9.95,-2.31,-0.86,0,0,0,0,0,0
110474,4,334,-0.9500000000000001,0.08999999999999998,0.85,0,0,0,0,0,0
110475,4,488,-8.825,-1.29,-0.05,0,0,0,0,0,0
110476,3,92,-1,-0.12999999999999998,0.22,0,0,0,0,0,0
110477,2,28,-2.1,-0.30000000000000004,-0.1,0,0,0,0,0,0
110478,1,0,0,0,0,0,0,0,0,0,0
110479,1,32,-1.6,-0.16,-0.16,1,8,82.919512195122,0.08,0.08,0
110480,13,6676,23.23076923076923,62.75,9.29,0,0,0,0,0,0
110481,19,8022,5.163157894736842,37.019999999999996,5.13,0,0,0,0,0,0
110482,5,190,0.45999999999999996,0.21000000000000002,0.27,5,44,59.38376593056472,-5.44,0.34,0
110483,1,6,-0.5,-0.05,-0.05,1,2,75.4,-0.41,-0.41,0
110484,3,110,-1.4666666666666668,-0.39,-0.09,3,29,108.12897793263647,0.88,0.64,0
110485,3,856,1.1333333333333333,2.19,1.79,0,0,0,0,0,0
110486,1,0,0,0,0,1,0,48,-0.1,-0.1,0
110487,4,0,0,0,0,4,26,107.25416563275435,-1.63,0.1,0
110488,4,61,1.32,0.65,0.46,4,9,77.72248033126294,0.12000000000000001,0.26,0
110489,1,3,-0.4,-0.05,-0.05,1,1,120.1,-0.19,-0.19,0
110490,1,1,0,0,0,0,0,0,0,0,0
110491,7,666,-1.5625,0.14,0.79,0,0,0,0,0,0
110492,1,0,0,0,0,1,0,67.4,-0.09,-0.09,0
110493,2,173,-3.4000000000000004,-0.42,-0.13,0,0,0,0,0,0
110494,11,3440,-7.2250000000000005,0.8,2.15,0,0,0,0,0,0
110495,1,2,-0.5,-0.08,-0.08,0,0,0,0,0,0
110496,9,91,-0.14444444444444446,-0.17,0.26,9,0,95.37306015039344,4.62,2.52,0
110497,6,535,1.3,0.77,0.32,6,116,96.01392235586884,14.049999999999999,10.77,0
110498,7,1726,-7.844444444444444,-1.8,0.45,1,1,40.65,-0.27,-0.27,0
110499,6,16,-0.13333333333333333,-0.09,0.04,6,0,118.23324111560953,3.69,2.42,0
110500,1,21,-4.1,-0.34,-0.34,0,0,0,0,0,0
110501,1,17,0,0.05,0.05,0,0,0,0,0,0
110502,2,12,0.5,0.1,0.1,2,2,74.459375,-0.009999999999999995,0.05,0
110503,11,47,-0.11538461538461539,-0.19,0.11,11,202,87.42266332172429,9.48,2.77,0
110504,1,9,-1.8,-0.2,-0.2,0,0,0,0,0,0
110505,7,1238,-7.275,-5.2700000000000005,-0.03,7,328,104.89002417114969,24.57,7.91,0
110506,1,6,-0.8,-0.11,-0.11,1,4,39.92,-0.3,-0.3,0
110507,2,90,-1.3,-0.37,-0.18,0,0,0,0,0,0
110508,3,24,0.9666666666666667,0.32,0.17,3,0,109.30020908004781,1,0.62,0
110509,2,125,-2.3000000000000003,-0.36999999999999994,0.2,0,0,0,0,0,0
110510,2,236,-8.05,-1.06,0.01,0,0,0,0,0,0
110511,2,53,-2.7,-0.49,-0.19,0,0,0,0,0,0
110512,2,94,-3.15,0.01,0.02,0,0,0,0,0,0
110513,7,1803,-2.2555555555555555,0.9199999999999998,1.68,0,0,0,0,0,0
110514,2,55,-1.85,-0.54,-0.23,0,0,0,0,0,0
110515,7,14,0.2571428571428571,0.18000000000000002,0.14,7,118,80.43603648038706,-1.2799999999999998,2.52,0
110516,1,9,-1.7,-0.04,-0.04,0,0,0,0,0,0
110517,6,17,-0.19999999999999998,-0.13,0.06,6,5,73.814476010101,-0.69,1.1,0
110518,1,5,0.1,0.01,0.01,1,0,82.5666666666667,-0.15,-0.15,0
110519,4,104,-2.975,-1.15,-0.04,4,28,85.81133336878428,0.22000000000000006,0.65,0
110520,1,5,0.4,0.04,0.04,1,0,65.0333333333333,-0.27,-0.27,0
110521,3,2,-0.09999999999999999,-0.03,0,3,1,41.2702380952381,-0.58,-0.18,0
110522,1,13,-2.1,-0.17,-0.17,0,0,0,0,0,0
110523,1,72,-3.9,-0.18,-0.18,0,0,0,0,0,0
110524,16,8248,8.323529411764707,49.96,7.44,0,0,0,0,0,0
110525,9,1467,-2.68,1.6800000000000002,2.31,0,0,0,0,0,0
110526,16,8287,16.150000000000002,61.51,8.29,1,0,78.3,0,0,0
110527,3,0,0,0,0,3,25,96.1125925925926,-0.9400000000000001,0.7,0
110528,3,20,-0.23333333333333336,-0.08,0.07,3,3,92.46983333333333,0.15000000000000002,0.55,0
110529,1,1,0.4,0,0,0,0,0,0,0,0
110530,9,152,0.65,0.67,0.31,9,35,107.28223653807513,2.7600000000000002,2.41,0
110531,10,11,0.02,0.02,0.02,10,110,100.56520323931234,11.3,4.53,0
110532,6,569,-3.15,-1.19,0.23,0,0,0,0,0,0
110533,19,10395,12.221052631578948,67.73,10.22,0,0,0,0,0,1
110534,5,245,-0.25000000000000006,0.34,0.44,0,0,0,0,0,0
110535,2,15,-0.5,-0.08,0,2,4,43.537037037037,-0.44000000000000006,0.35,0
110536,9,80,0.14166666666666666,0.17,0.1,9,84,138.4727841841057,0.7999999999999997,2.57,0
110537,1,39,-2,-0.08,-0.08,0,0,0,0,0,0
110538,2,1,-0.1,-0.02,0,0,0,0,0,0,0
110539,12,3373,-0.25714285714285723,3.6199999999999997,1.88,0,0,0,0,0,0
110540,15,93,-0.04000000000000001,-0.07,0,15,363,99.50171811829908,26.43,4.71,0
110541,4,1627,-2.75,5.19,3.27,3,1,56.935,-0.43,0.05,0
110542,2,177,-5.050000000000001,-0.37,-0.05,0,0,0,0,0,0
110543,4,66,-0.525,-0.22,0.02,4,19,83.44633771929826,2.51,2.69,0
110544,8,1950,-5.5875,1.8900000000000003,2.45,0,0,0,0,0,0
110545,1,1,-0.2,0,0,0,0,0,0,0,0
110546,4,828,-0.8600000000000001,0.87,0.88,0,0,0,0,0,0
110547,2,401,-7.300000000000001,0.24999999999999994,0.59,0,0,0,0,0,0
110548,4,10,0.05,0.01,0.01,4,16,60.9566911764706,-0.65,0.19,0
110549,1,215,-9,-0.36,-0.36,0,0,0,0,0,0
110550,15,649,-0.21666666666666665,-0.7,0.27,15,272,97.7454098220408,18.14,3.86,0
110551,2,8,-0.6000000000000001,-0.14,-0.05,2,2,71.46160714285715,-0.44,-0.12,0
110552,9,1712,-3.3555555555555556,0.6599999999999999,0.94,0,0,0,0,0,0
110553,2,6,-0.45,-0.12000000000000001,-0.02,2,2,42.75,-0.65,-0.32,0
110554,6,1660,-1.3166666666666667,6.3100000000000005,1.85,0,0,0,0,0,0
110555,1,92,0.8,0.46,0.46,0,0,0,0,0,0
110556,3,67,0.8333333333333334,0.23,0.25,3,29,89.7352380952381,3.1399999999999997,2.9,0
110557,4,1638,-11.52,-3.37,1.53,0,0,0,0,0,0
110558,5,5,0,0,0,5,49,183.29388768115945,-0.04999999999999982,1.59,0
110559,12,5394,3.4538461538461536,39.42,7.61,0,0,0,0,0,0
110560,3,0,0,0,0,3,11,80.33998447204971,-0.38,0.01,0
110561,3,83,1.5999999999999999,0.46,0.54,3,5,93.13815041167983,0.71,1.49,0
110562,3,9,-0.16666666666666666,-0.05,-0.01,3,4,55.46181139122314,-1.42,-0.26,0
110563,7,455,0.6,0.53,0.36,7,111,85.43046076481436,5.2,4.17,0
110564,1,0,0,0,0,1,0,0,0.08,0.08,0
110565,1,5,0.2,0.03,0.03,0,0,0,0,0,0
110566,11,76,-0.45,-0.6,-0.07,11,194,100.64017798040099,13.25,3.63,0
110567,4,356,-2.12,-0.17,0.62,0,0,0,0,0,0
110568,2,0,0,0,0,2,0,73.06458333333336,-0.5800000000000001,-0.13,0
110569,3,186,-1.3333333333333333,-0.30000000000000004,0.22,0,0,0,0,0,0
110570,6,2517,3.1666666666666674,8.47,4.66,0,0,0,0,0,0
110571,7,3,-0.05714285714285715,-0.05,0,7,2,88.92693921724533,-0.52,0.25,0
110572,4,614,0.03999999999999992,1.46,0.86,0,0,0,0,0,0
110573,1,5,-0.5,-0.03,-0.03,0,0,0,0,0,0
110574,5,744,-2.1666666666666665,0.050000000000000044,1.08,0,0,0,0,0,0
110575,2,33,2.2,0.43,0.31,2,6,70.58035714285715,-0.9700000000000001,-0.16,0
110576,5,128,0.15,0.10999999999999997,0.29,5,56,95.70056919535493,3.17,1.85,0
110577,4,950,-2.18,2.35,3.52,0,0,0,0,0,0
110578,2,7,-0.85,-0.15,-0.02,0,0,0,0,0,0
110579,3,11,-0.7000000000000001,-0.21000000000000002,-0.03,3,3,89.39097222222223,-0.34,0.09,0
110580,2,8,0.45000000000000007,0.08,0.1,2,3,59.55795454545455,-0.41000000000000003,-0.1,0
110581,13,981,0.3785714285714286,0.67,0.73,13,312,111.56417162167604,21.45,5.47,0
110582,1,1,0.3,0.03,0.03,0,0,0,0,0,0
110583,1,0,0,0,0,1,0,0,0.04,0.04,0
110584,2,81,-0.8999999999999999,-0.31,-0.31,0,0,0,0,0,0
110585,2,0,0,0,0,2,4,75.1222222222222,-0.51,-0.19,0
110586,1,2,-0.4,-0.04,-0.04,1,0,22.97,-0.33,-0.33,0
110587,9,2507,25.51111111111111,28.04,6.02,1,0,17.5,-0.36,-0.36,0
110588,1,14,-0.2,0.03,0.03,0,0,0,0,0,0
110589,9,392,-3.8199999999999994,-3.93,0,9,133,92.45721381654893,9.66,3.4,0
110590,1,30,0.6,-0.01,-0.01,0,0,0,0,0,0
110591,9,675,-1.8888888888888888,1.0599999999999998,1.42,0,0,0,0,0,0
110592,2,323,-2.433333333333333,0.76,0.76,0,0,0,0,0,0
110593,6,215,-1.2666666666666668,-0.82,0.06,6,81,80.87387589571,1.6599999999999997,4.52,0
110594,9,3049,-1.0222222222222221,9.3,3.46,0,0,0,0,0,0
110595,1,0,0,0,0,1,0,0,0.04,0.04,0
110596,2,6,-0.2,-0.04000000000000001,0.03,2,2,68.9857142857143,-0.2,-0.08,0
110597,3,218,-1.8999999999999997,-0.43,0.06,0,0,0,0,0,0
110598,3,18,-0.9,-0.28,-0.03,3,4,60.68345679012347,-0.94,-0.09,0
110599,4,326,-6.28,-2.66,-0.17,0,0,0,0,0,0
110600,2,0,0,0,0,2,0,156.35,0.19,0.15,0
110601,5,0,0,0,0,5,18,98.72482142857145,4.82,2.64,0
110602,1,6,-1.5,-0.16,-0.16,0,0,0,0,0,0
110603,2,127,-5,-0.82,-0.35,0,0,0,0,0,0
110604,12,601,-0.18333333333333335,-0.13,0.44,12,252,104.7288757010078,30.79,6.34,0
110605,1,0,0,0,0,1,0,120.1,-0.08,-0.08,0
110606,5,670,-0.7333333333333334,-1.1400000000000001,-0.03,5,152,78.16814351405377,-0.21999999999999997,4.83,0
110607,3,0,0,0,0,3,13,111.6829365079365,-1.48,0.14,0
110608,3,190,-3.4333333333333336,-0.36,0.06,0,0,0,0,0,0
110609,4,65,0.4,0.22999999999999998,0.21,0,0,0,0,0,0
110610,1,34,-4.6,-0.2,-0.2,0,0,0,0,0,0
110611,11,457,-2.058333333333333,-2.71,0,11,149,125.03860315927936,12.68,5.47,0
110612,5,57,-0.32,-0.18,0.08,5,2,99.79466486486486,1.11,1.37,0
110613,10,3859,4.82,19.33,4.99,0,0,0,0,0,0
110614,5,2108,0.2166666666666667,6.09,4.51,0,0,0,0,0,0
110615,1,20,-1.4,-0.32,-0.13,0,0,0,0,0,0
110616,10,3833,-2.5300000000000002,9.19,2.86,0,0,0,0,0,0
110617,5,706,-3.766666666666667,0,0.37,0,0,0,0,0,0
110618,3,100,-1.4333333333333333,-0.22999999999999998,0.06,0,0,0,0,0,0
110619,1,2,-0.3,-0.03,-0.03,1,0,64.9166666666667,-0.1,-0.1,0
110620,5,257,0.5000000000000001,0.28,0.33,5,92,84.14778021442496,3.88,4.49,0
110621,3,13,-0.7666666666666666,-0.22999999999999998,0,0,0,0,0,0,0
110622,9,2702,-2.5818181818181816,6.17,2.15,1,0,66.1,-0.06,-0.06,0
110623,7,0,0,0,0,7,102,83.92332095668155,8.379999999999999,4.35,0
110624,1,20,-2.1,-0.23,-0.23,0,0,0,0,0,0
110625,2,0,0,0,0,2,0,86.92500000000001,-0.07,0.06,0
110626,2,210,-0.2,1.8,1.8,0,0,0,0,0,0
110627,1,22,-2.6,-0.17,-0.17,0,0,0,0,0,0
110628,1,0,0,0,0,1,0,0,0.06,0.06,0
110629,1,86,-16.5,-0.87,-0.87,0,0,0,0,0,0
110630,4,117,-1.75,-0.35,-0.02,0,0,0,0,0,0
110631,3,27,-0.5,-0.19,-0.02,3,10,89.65979853479854,-0.22,0.35,0
110632,1,5,-0.3,-0.03,-0.03,1,0,41.8727272727273,-0.32,-0.32,0
110633,3,245,-4.633333333333334,-1.16,-0.13,0,0,0,0,0,0
110634,10,4472,-4.326666666666666,3.5799999999999996,1.65,0,0,0,0,0,0
110635,11,4914,1.0999999999999999,25.93,4.76,0,0,0,0,0,0
110636,1,38,-2.2,-0.08,-0.08,0,0,0,0,0,0
110637,1,0,0,0,0,1,1,12.2666666666667,-0.33,-0.33,0
110638,6,473,-5.3999999999999995,0.52,0.55,0,0,0,0,0,0
110639,18,8739,5.147368421052631,41.6,6.62,0,0,0,0,0,0
110640,1,0,0,0,0,1,1,81.74,-0.4,-0.4,0
110641,1,3,0.8,0.09,0.09,1,0,56.1833333333333,-0.32,-0.32,0
110642,2,8,-0.25,-0.05,-0.02,2,0,74.25555555555555,-0.16999999999999998,0.08,0
110643,1,386,-28.2,-1.71,-1.71,0,0,0,0,0,0
110644,1,23,-3.6,-0.47,-0.47,0,0,0,0,0,0
110645,3,26,-0.2666666666666666,-0.10000000000000002,0.09,3,3,74.15079365079366,-0.050000000000000044,0.6,0
110646,1,51,-5.3,-0.59,-0.59,0,0,0,0,0,0
110647,1,66,-3.1,-0.13,-0.13,0,0,0,0,0,0
110648,10,1153,-3.56,1.71,1.56,0,0,0,0,0,0
110649,3,1,0.03333333333333333,0.02,0.02,3,0,92.72619047619047,-0.49,0.22,0
110650,2,414,-4.5,0.38,0.73,0,0,0,0,0,0
110651,1,53,-2.2,-0.07,-0.07,0,0,0,0,0,0
110652,1,90,-3.6,-0.27,-0.27,1,20,106.0888888888889,1.82,1.82,0
110653,3,569,-10.133333333333333,-1.57,0,0,0,0,0,0,0
110654,2,20,-1.05,-0.26,-0.03,0,0,0,0,0,0
110655,1,11,-1.1,-0.27,-0.27,0,0,0,0,0,0
110656,3,663,-6.233333333333334,-1.13,-0.18,0,0,0,0,0,0
110657,3,57,0.43333333333333335,0.13,0.09,3,14,89.95531842818427,2.87,2.23,0
110658,3,103,2.066666666666667,0.45,0.49,0,0,0,0,0,0
110659,14,5291,-1.3125,14.700000000000001,5.24,0,0,0,0,0,0
110660,3,89,-0.8666666666666667,-0.31,-0.02,3,34,64.3380113093927,-0.49,0.87,0
110661,6,366,-2.8000000000000003,-1.09,0.24,0,0,0,0,0,0
110662,1,2,-0.3,-0.03,-0.03,1,1,66.4833333333333,-0.08,-0.08,0
110663,1,1,0.5,0,0,0,0,0,0,0,0
110664,9,3759,-8.08,10.35,2.82,0,0,0,0,0,0
110665,9,2867,8.7,21.02,4.89,0,0,0,0,0,0
110666,8,2000,-8.559999999999999,2.07,2.34,1,0,120,-0.03,-0.03,0
110667,4,1356,-1.9,1.51,0.96,0,0,0,0,0,0
110668,3,4,-0.06666666666666667,-0.02,0.02,3,1,82.62619047619047,-0.1,0.06,0
110669,3,2,-0.07500000000000001,-0.03,0,3,0,138.3798611111111,-0.52,0.53,0
110670,10,3585,-7.027272727272727,0.9,2.32,0,0,0,0,0,0
110671,1,0,0,0,0,1,0,16.7,-0.16,-0.16,0
110672,1,41,-1.7,-0.02,-0.02,0,0,0,0,0,0
110673,2,91,0.7666666666666666,0.21,0.11,2,23,187.29449864498642,-3.02,0.41,0
110674,1,70,-6.4,-0.64,-0.64,0,0,0,0,0,0
110675,1,62,-2.4,-0.05,-0.05,0,0,0,0,0,0
110676,4,776,-7.9,-2.56,-0.32,0,0,0,0,0,0
110677,1,4,-1,-0.09,-0.09,1,1,32.1666666666667,-0.33,-0.33,0
110678,9,4605,6.491666666666667,20.76,4.2,0,0,0,0,0,0
110679,2,565,-3.05,1.22,1.2,0,0,0,0,0,0
110680,2,54,-1.2333333333333334,-0.13999999999999999,0.03,0,0,0,0,0,0
110681,3,201,-1.8333333333333333,-0.12000000000000002,0.24,0,0,0,0,0,0
110682,11,4959,-4.576923076923077,13.77,3.74,0,0,0,0,0,0
110683,18,351,-0.8333333333333334,-1.85,0.22,18,248,96.22892595390478,14.48,4.33,0
110684,2,26,-0.35,0.02,0.02,0,0,0,0,0,0
110685,1,8,-1.1,-0.05,-0.05,0,0,0,0,0,0
110686,5,684,-7.38,-4.38,0.02,0,0,0,0,0,0
110687,1,1,0.3,0,0,0,0,0,0,0,0
110688,1,6,0.3,0.04,0.04,0,0,0,0,0,0
110689,1,3,-0.8,-0.08,-0.08,0,0,0,0,0,0
110690,13,4104,4.6230769230769235,18.82,4.18,0,0,0,0,0,0
110691,10,1994,-3.1750000000000003,6.3500000000000005,3.45,2,0,110.4,-0.03,0.05,0
110692,2,288,-6.550000000000001,-0.5800000000000001,0.44,0,0,0,0,0,0
110693,3,43,-0.5666666666666665,0.11000000000000001,0.17,0,0,0,0,0,0
110694,1,9,0.8,0.11,0.11,0,0,0,0,0,0
110695,1,0,0,0,0,1,1,41.425,-0.16,-0.16,0
110696,10,1771,-1.5416666666666667,1.9000000000000001,1.22,0,0,0,0,0,0
110697,14,5777,4.542857142857143,27.14,5.49,0,0,0,0,0,0
110698,1,0,0,0,0,1,0,17,0,0,0
110699,2,23,-0.4,-0.08,0.01,2,7,59.504655870445305,-1.02,-0.49,0
110700,8,221,1.3499999999999999,1.1,0.55,8,71,90.74388053986554,6.35,4.1,0
